month,year,AirPtCd,minTmpF,maxTmpF,avgMinTmpF,avgMaxTmpF,avgTmpF,avgTmpDiffF,avgPrecipIn,maxWindMPH,avgWindMPH,numSunDay,numDay,city,state,longitude,latitude
Feb,2016.0,KTYS,19,75,34.51724137931034,50.44827586206897,42.689655172413794,15.931034482758621,0.33904761904761904,38,19.344827586206897,4.0,29.0,Knoxville,Tennessee,-83.9333,35.95
Feb,2016.0,KVGT,30,82,45.44827586206897,69.0,57.41379310344828,23.551724137931036,7.407407407407407e-4,40,18.379310344827587,28.0,29.0,Las Vegas,Nevada,-115.2,36.1667
Feb,2016.0,KVUO,30,63,39.827586206896555,55.44827586206897,47.86206896551724,15.620689655172415,0.14653846153846153,25,13.0,4.0,29.0,Portland,Oregon,-122.683,45.5167
Feb,2016.0,PAMR,10,46,23.517241379310345,35.37931034482759,29.413793103448278,11.862068965517242,0.005172413793103448,18,8.620689655172415,6.0,29.0,Anchorage,Alaska,-149.9,61.2167
Feb,2016.0,PHNL,59,87,67.48275862068965,81.89655172413794,74.96551724137932,14.413793103448276,0.01904761904761905,28,17.689655172413794,5.0,29.0,Honolulu,Hawaii,-157.8167,21.3
Feb,2017.0,KAAO,15,75,33.32142857142857,57.714285714285715,45.714285714285715,24.392857142857142,0.022857142857142857,31,19.142857142857142,17.0,28.0,Wichita,Kansas,-97.2833,37.7167
Feb,2017.0,KACY,20,72,32.392857142857146,53.642857142857146,43.17857142857143,21.25,0.0548,41,20.785714285714285,15.0,28.0,Atlantic City,New Jersey,-74.4167,39.3667
Feb,2017.0,KAGC,14,75,32.42857142857143,49.92857142857143,41.25,17.5,0.06321428571428571,23,17.035714285714285,8.0,28.0,Pittsburgh,Pennsylvania,-79.95,40.45
Feb,2017.0,KALB,3,74,23.892857142857142,42.714285714285715,33.57142857142857,18.821428571428573,0.19,38,22.642857142857142,2.0,28.0,Albany,New York,-73.75,42.6667
Feb,2017.0,KAMA,16,89,31.214285714285715,64.39285714285714,48.035714285714285,33.17857142857143,0.01888888888888889,48,26.0,25.0,28.0,Amarillo,Texas,-101.833,35.1833
Feb,2017.0,KANJ,2,49,18.714285714285715,31.785714285714285,25.535714285714285,13.071428571428571,0.1375,29,19.357142857142858,6.0,28.0,Sault Ste Marie,Michigan,-84.35,46.5
Feb,2017.0,KART,-2,64,20.571428571428573,38.964285714285715,30.0,18.392857142857142,0.08409090909090909,38,20.392857142857142,4.0,28.0,Watertown,New York,-75.9167,43.9667
Feb,2017.0,KATL,31,78,45.642857142857146,66.5,56.357142857142854,20.857142857142858,0.0748,33,18.535714285714285,5.0,28.0,Atlanta,Georgia,-84.3833,33.75
Feb,2017.0,KAVP,14,76,28.785714285714285,46.714285714285715,38.0,17.928571428571427,0.13545454545454544,30,18.392857142857142,6.0,28.0,Scranton,Pennsylvania,-75.65,41.4
Feb,2017.0,KBAD,32,82,47.714285714285715,68.28571428571429,58.07142857142857,20.571428571428573,0.06714285714285714,23,14.964285714285714,12.0,28.0,Shreveport,Louisiana,-93.7,32.4667
Feb,2017.0,KBFI,27,59,36.0,46.642857142857146,41.32142857142857,10.642857142857142,0.3053571428571429,20,11.464285714285714,2.0,28.0,Seattle,Washington,-122.333,47.6167
Feb,2017.0,KBFM,39,81,52.357142857142854,70.46428571428571,61.57142857142857,18.107142857142858,0.0675,23,13.928571428571429,13.0,28.0,Mobile,Alabama,-88.05,30.7
Feb,2017.0,KBGR,-4,55,12.25,34.42857142857143,23.571428571428573,22.178571428571427,0.10200000000000001,35,19.428571428571427,1.0,28.0,Bangor,Maine,-68.7833,44.8
Feb,2017.0,KBHB,1,57,17.75,35.5,26.714285714285715,17.75,0.0225,25,16.142857142857142,4.0,28.0,Eastport,Maine,-66.99,44.91
Feb,2017.0,KBHM,24,81,44.67857142857143,66.03571428571429,55.607142857142854,21.357142857142858,0.11346153846153846,28,17.535714285714285,6.0,28.0,Birmingham,Alabama,-86.8333,33.5
Feb,2017.0,KBIS,-15,55,13.321428571428571,31.928571428571427,22.928571428571427,18.607142857142858,0.03619047619047619,31,18.928571428571427,12.0,28.0,Bismarck,North Dakota,-100.783,46.8
Feb,2017.0,KBJC,15,78,31.678571428571427,52.392857142857146,41.964285714285715,20.714285714285715,0.0,50,21.785714285714285,13.0,28.0,Denver,Colorado,-105.0,39.75
Feb,2017.0,KBKE,5,55,24.428571428571427,40.535714285714285,32.857142857142854,16.107142857142858,0.04684210526315789,36,21.25,6.0,28.0,Baker,Oregon,-117.833,44.7833
Feb,2017.0,KBKL,17,77,32.464285714285715,47.82142857142857,40.0,15.357142857142858,0.060714285714285714,33,21.642857142857142,7.0,28.0,Cleveland,Ohio,-81.6167,41.4667
Feb,2017.0,KBNA,20,81,40.285714285714285,62.25,51.5,21.964285714285715,0.06782608695652174,33,19.178571428571427,3.0,28.0,Nashville,Tennessee,-86.7833,36.1667
Feb,2017.0,KBOI,20,58,31.035714285714285,44.607142857142854,38.107142857142854,13.571428571428571,0.0711764705882353,30,20.785714285714285,6.0,28.0,Boise,Idaho,-116.217,43.6
Feb,2017.0,KBOS,11,73,28.5,45.17857142857143,37.035714285714285,16.678571428571427,0.0874074074074074,39,23.285714285714285,6.0,28.0,Boston,Massachusetts,-71.0833,42.35
Feb,2017.0,KBUF,14,71,26.964285714285715,42.67857142857143,35.107142857142854,15.714285714285714,0.13352941176470587,36,24.714285714285715,3.0,28.0,Buffalo,New York,-78.8333,42.9167
Feb,2017.0,KCEF,2,72,21.178571428571427,42.714285714285715,32.214285714285715,21.535714285714285,0.07357142857142858,32,18.035714285714285,8.0,28.0,Springfield,Massachusetts,-72.5667,42.1
Feb,2017.0,KCHS,33,81,46.785714285714285,71.96428571428571,59.642857142857146,25.178571428571427,0.017391304347826087,30,19.964285714285715,14.0,28.0,Charleston,South Carolina,-79.9333,32.7833
Feb,2017.0,KCLT,24,80,39.92857142857143,66.96428571428571,53.714285714285715,27.035714285714285,0.04576923076923077,35,17.785714285714285,6.0,28.0,Charlotte,North Carolina,-80.8333,35.2333
Feb,2017.0,KCNM,28,88,39.857142857142854,69.17857142857143,54.57142857142857,29.321428571428573,0.004285714285714286,44,22.035714285714285,25.0,28.0,Carlsbad,New Mexico,-104.25,32.4333
Feb,2017.0,KCPS,16,78,34.25,57.607142857142854,46.214285714285715,23.357142857142858,0.01107142857142857,26,15.071428571428571,16.0,28.0,St Louis,Missouri,-90.2,38.5833
Feb,2017.0,KCQT,44,80,52.82142857142857,66.71428571428571,60.035714285714285,13.892857142857142,0.15444444444444444,17,9.25,10.0,28.0,Los Angeles,California,-118.25,34.05
Feb,2017.0,KCRW,14,80,34.25,57.285714285714285,46.0,23.035714285714285,0.0973076923076923,33,17.821428571428573,4.0,28.0,Charleston,West Virginia,-81.6333,38.35
Feb,2017.0,KCUB,31,82,44.642857142857146,70.5,57.82142857142857,25.857142857142858,0.060000000000000005,26,14.964285714285714,16.0,28.0,Columbia,South Carolina,-81.0333,34.0
Feb,2017.0,KCYS,5,69,23.928571428571427,45.964285714285715,34.857142857142854,22.035714285714285,0.015,44,25.178571428571427,18.0,28.0,Cheyenne,Wyoming,-104.867,41.15
Feb,2017.0,KDAL,37,87,51.17857142857143,70.25,60.892857142857146,19.071428571428573,0.08107142857142857,28,18.464285714285715,8.0,28.0,Dallas,Texas,-96.7667,32.7667
Feb,2017.0,KDBQ,8,71,24.178571428571427,43.607142857142854,34.142857142857146,19.428571428571427,0.06923076923076923,35,22.464285714285715,16.0,28.0,Dubuque,Iowa,-90.6667,42.5167
Feb,2017.0,KDET,12,66,28.321428571428573,45.142857142857146,36.714285714285715,16.821428571428573,0.055714285714285716,23,15.928571428571429,9.0,28.0,Detroit,Michigan,-83.05,42.3333
Feb,2017.0,KDLH,-11,52,14.035714285714286,30.964285714285715,22.714285714285715,16.928571428571427,0.09473684210526316,36,21.285714285714285,10.0,28.0,Duluth,Minnesota,-92.0833,46.8167
Feb,2017.0,KDMH,24,73,38.5,55.642857142857146,47.285714285714285,17.142857142857142,0.04642857142857143,NA,NaN,0.0,28.0,Baltimore,Maryland,-76.6333,39.3
Feb,2017.0,KDOV,21,75,34.642857142857146,52.75,43.892857142857146,18.107142857142858,0.06928571428571428,36,18.357142857142858,14.0,28.0,Dover,Delaware,-75.5267,39.1619
Feb,2017.0,KDSM,9,75,28.035714285714285,50.42857142857143,39.464285714285715,22.392857142857142,0.035,30,21.178571428571427,6.0,28.0,Des Moines,Iowa,-93.6167,41.5833
Feb,2017.0,KEED,41,83,53.5,73.0,63.535714285714285,19.5,0.03958333333333334,31,18.142857142857142,21.0,28.0,Needles,California,-114.6,34.8333
Feb,2017.0,KELP,32,84,42.92857142857143,69.03571428571429,56.142857142857146,26.107142857142858,0.0063999999999999994,47,24.75,12.0,28.0,El Paso,Texas,-106.483,31.7667
Feb,2017.0,KEUG,28,61,37.535714285714285,49.07142857142857,43.535714285714285,11.535714285714286,0.28703703703703703,31,18.464285714285715,0.0,28.0,Eugene,Oregon,-123.083,44.05
Feb,2017.0,KEYE,13,72,33.607142857142854,53.035714285714285,43.607142857142854,19.428571428571427,0.04,33,17.857142857142858,11.0,28.0,Indianapolis,Indiana,-86.1667,39.7667
Feb,2017.0,KEYW,64,83,69.53571428571429,79.78571428571429,74.92857142857143,10.25,0.07592592592592592,24,15.25,21.0,28.0,Key West,Florida,-81.8,24.55
Feb,2017.0,KFAR,-9,56,16.428571428571427,32.0,24.464285714285715,15.571428571428571,0.03434782608695652,32,22.464285714285715,14.0,28.0,Fargo,North Dakota,-96.8,46.8667
Feb,2017.0,KFAT,31,73,46.107142857142854,61.67857142857143,54.107142857142854,15.571428571428571,0.105,24,15.964285714285714,4.0,28.0,Fresno,California,-119.8,36.7333
Feb,2017.0,KFLG,13,63,25.678571428571427,45.857142857142854,36.0,20.178571428571427,0.09708333333333333,30,20.821428571428573,12.0,28.0,Flagstaff,Arizona,-111.683,35.2167
Feb,2017.0,KFSD,4,68,21.607142857142858,41.857142857142854,31.964285714285715,20.25,0.01904761904761905,32,21.75,8.0,28.0,Sioux Falls,South Dakota,-96.7333,43.55
Feb,2017.0,KGCK,7,96,24.428571428571427,61.035714285714285,42.964285714285715,36.607142857142854,3.7037037037037035e-4,41,24.142857142857142,23.0,28.0,Garden City,Kansas,-100.883,37.9667
Feb,2017.0,KGEG,7,47,22.5,36.035714285714285,29.571428571428573,13.535714285714286,0.16884615384615384,33,17.928571428571427,4.0,28.0,Spokane,Washington,-117.433,47.6667
Feb,2017.0,KGJT,13,69,30.357142857142858,53.07142857142857,41.92857142857143,22.714285714285715,0.027,31,18.178571428571427,10.0,28.0,Grand Junction,Colorado,-108.55,39.0833
Feb,2017.0,KGRR,4,66,26.321428571428573,43.107142857142854,34.92857142857143,16.785714285714285,0.106,33,21.714285714285715,4.0,28.0,Grand Rapids,Michigan,-85.6667,42.9667
Feb,2017.0,KHKS,33,83,48.107142857142854,71.0,59.785714285714285,22.892857142857142,0.15363636363636363,24,16.678571428571427,13.0,28.0,Jackson,Mississippi,-90.2,32.3333
Feb,2017.0,KHLN,-16,56,14.892857142857142,34.464285714285715,24.714285714285715,19.571428571428573,0.029565217391304348,32,16.714285714285715,6.0,28.0,Helena,Montana,-112.033,46.5833
Feb,2017.0,KHOT,28,79,44.214285714285715,63.892857142857146,54.32142857142857,19.678571428571427,0.08214285714285714,20,12.642857142857142,8.0,28.0,Hot Springs,Arkansas,-93.05,34.5167
Feb,2017.0,KHQM,27,57,36.0,47.17857142857143,41.857142857142854,11.178571428571429,0.29615384615384616,46,22.928571428571427,3.0,28.0,Hoquiam,Washington,-123.9,46.9833
Feb,2017.0,KHVN,16,62,28.107142857142858,43.285714285714285,35.75,15.178571428571429,0.02892857142857143,31,14.714285714285714,10.0,28.0,New Haven,Connecticut,-72.9167,41.3167
Feb,2017.0,KHVR,-23,64,15.571428571428571,34.035714285714285,25.035714285714285,18.464285714285715,0.029130434782608697,33,20.928571428571427,9.0,28.0,Harve,Montana,-109.717,48.55
Feb,2017.0,KIDA,5,47,21.464285714285715,35.214285714285715,28.571428571428573,13.75,0.056818181818181816,32,21.678571428571427,5.0,28.0,Idaho Falls,Idaho,-112.017,43.5
Feb,2017.0,KILM,29,79,42.857142857142854,67.89285714285714,55.607142857142854,25.035714285714285,0.0475,31,18.464285714285715,19.0,28.0,Wilmington,North Carolina,-77.95,34.2333
Feb,2017.0,KLBF,4,79,19.928571428571427,51.035714285714285,35.75,31.107142857142858,0.0176,29,19.821428571428573,19.0,28.0,North Platte,Nebraska,-100.767,41.1333
Feb,2017.0,KLMT,17,61,28.5,44.17857142857143,36.57142857142857,15.678571428571429,0.11,45,24.071428571428573,5.0,28.0,Klamath Falls,Oregon,-121.733,42.1667
Feb,2017.0,KLND,-5,59,17.142857142857142,38.964285714285715,28.285714285714285,21.821428571428573,0.04625,43,23.0,18.0,28.0,Lander,Wyoming,-108.667,42.8333
Feb,2017.0,KLNK,11,76,24.392857142857142,52.17857142857143,38.535714285714285,27.785714285714285,0.021153846153846155,35,21.321428571428573,19.0,28.0,Lincoln,Nebraska,-96.6667,40.8333
Feb,2017.0,KLUK,12,78,33.57142857142857,54.285714285714285,44.214285714285715,20.714285714285715,0.09999999999999999,24,14.714285714285714,9.0,28.0,Cincinnati,Ohio,-84.5,39.1333
Feb,2017.0,KLWS,13,57,29.857142857142858,44.32142857142857,37.392857142857146,14.464285714285714,0.09380952380952381,28,15.107142857142858,4.0,28.0,Lewiston,Idaho,-117.033,46.4
Feb,2017.0,KMDW,14,70,30.892857142857142,48.5,39.964285714285715,17.607142857142858,0.10434782608695653,36,21.035714285714285,4.0,28.0,Chicago,Illinois,-87.6167,41.8333
Feb,2017.0,KMEM,26,79,44.67857142857143,65.0,55.142857142857146,20.321428571428573,0.058333333333333334,30,20.178571428571427,5.0,28.0,Memphis,Tennessee,-90.05,35.15
Feb,2017.0,KMHT,7,72,23.714285714285715,42.857142857142854,33.535714285714285,19.142857142857142,0.08166666666666667,35,19.428571428571427,5.0,28.0,Manchester,New Hampshire,-71.5,43.0
Feb,2017.0,KMIA,57,87,64.75,81.10714285714286,73.21428571428571,16.357142857142858,0.05458333333333334,22,15.0,11.0,28.0,Miami,Florida,-80.2,25.7667
Feb,2017.0,KMKC,17,80,35.32142857142857,57.07142857142857,46.17857142857143,21.75,0.0,23,15.107142857142858,18.0,28.0,Kansas City,Missouri,-94.5833,39.1
Feb,2017.0,KMKE,10,71,26.607142857142858,44.357142857142854,35.75,17.75,0.074,38,22.285714285714285,6.0,28.0,Milwaukee,Wisconsin,-87.9167,43.0333
Feb,2017.0,KMLF,12,68,30.642857142857142,51.214285714285715,41.0,20.571428571428573,0.02535714285714286,39,25.107142857142858,12.0,28.0,Richfield,Utah,-112.083,38.7667
Feb,2017.0,KMPV,2,63,17.607142857142858,34.42857142857143,26.25,16.821428571428573,0.10375000000000001,33,19.392857142857142,2.0,28.0,Montpelier,Vermont,-72.5333,44.25
Feb,2017.0,KMSP,1,63,22.25,40.17857142857143,31.464285714285715,17.928571428571427,0.025599999999999998,30,20.535714285714285,9.0,28.0,Minneapolis,Minnesota,-93.2333,44.9833
Feb,2017.0,KMXF,32,80,46.285714285714285,68.53571428571429,57.642857142857146,22.25,0.12892857142857142,24,12.464285714285714,12.0,28.0,Montgomery,Alabama,-86.3,32.35
Feb,2017.0,KNEW,44,81,55.785714285714285,73.0,64.75,17.214285714285715,0.1191304347826087,29,18.464285714285715,14.0,28.0,New Orleans,Louisiana,-90.0667,29.95
Feb,2017.0,KNIP,44,84,55.5,74.78571428571429,65.21428571428571,19.285714285714285,0.0,34,16.321428571428573,9.0,28.0,Jacksonville,Florida,-81.6667,30.3667
Feb,2017.0,KNYC,19,70,34.535714285714285,48.714285714285715,41.857142857142854,14.178571428571429,0.09538461538461539,28,16.0,13.0,28.0,New York,New York,-73.9667,40.7833
Feb,2017.0,KOFP,21,82,35.892857142857146,60.464285714285715,48.392857142857146,24.571428571428573,0.023214285714285715,25,13.357142857142858,18.0,28.0,Richmond,Virginia,-77.4833,37.55
Feb,2017.0,KOLS,27,88,38.42857142857143,69.60714285714286,54.214285714285715,31.178571428571427,0.010714285714285714,26,14.75,21.0,28.0,Nogales,Arizona,-110.933,31.35
Feb,2017.0,KOSU,10,75,31.964285714285715,50.464285714285715,41.214285714285715,18.5,0.05678571428571429,28,16.892857142857142,10.0,28.0,Columbus,Ohio,-83.0167,40.0
Feb,2017.0,KP68,6,59,22.75,45.142857142857146,34.107142857142854,22.392857142857142,0.016428571428571428,35,19.5,0.0,28.0,Austin,Nevada,-117.067,39.4833
Feb,2017.0,KPHL,22,74,34.857142857142854,53.5,44.42857142857143,18.642857142857142,0.05,39,22.285714285714285,2.0,28.0,Philadelphia,Pennsylvania,-75.1667,39.95
Feb,2017.0,KPHX,42,83,51.607142857142854,72.21428571428571,62.142857142857146,20.607142857142858,0.04428571428571428,24,15.035714285714286,7.0,28.0,Phoenix,Arizona,-112.067,33.4833
Feb,2017.0,KPIR,2,70,20.25,40.107142857142854,30.428571428571427,19.857142857142858,0.011818181818181818,35,22.785714285714285,13.0,28.0,Pierre,South Dakota,-100.35,44.3667
Feb,2017.0,KPVD,8,71,26.392857142857142,44.964285714285715,35.92857142857143,18.571428571428573,0.08538461538461539,43,21.285714285714285,8.0,28.0,Providence,Rhode Island,-71.4,41.8333
Feb,2017.0,KPVU,10,66,28.392857142857142,46.892857142857146,37.535714285714285,18.5,0.08464285714285714,32,14.464285714285714,8.0,28.0,Provo,Utah,-111.6608,40.2444
Feb,2017.0,KPWM,3,55,19.714285714285715,37.714285714285715,29.0,18.0,0.12851851851851853,31,19.214285714285715,7.0,28.0,Portland,Maine,-70.25,43.6667
Feb,2017.0,KRDU,26,83,39.92857142857143,66.60714285714286,53.607142857142854,26.678571428571427,0.0275,30,17.214285714285715,5.0,28.0,Raleigh,North Carolina,-78.65,35.7667
Feb,2017.0,KRNO,18,63,31.892857142857142,51.142857142857146,41.75,19.25,0.14250000000000002,49,22.857142857142858,3.0,28.0,Reno,Nevada,-119.817,39.5
Feb,2017.0,KROA,19,78,36.32142857142857,60.357142857142854,48.57142857142857,24.035714285714285,0.02076923076923077,38,21.714285714285715,10.0,28.0,Roanoke,Virginia,-79.95,37.2833
Feb,2017.0,KSAC,31,67,44.785714285714285,59.607142857142854,52.42857142857143,14.821428571428571,0.2853846153846154,32,17.178571428571427,12.0,28.0,Sacramento,California,-121.5,38.5833
Feb,2017.0,KSAF,10,69,28.142857142857142,54.035714285714285,41.25,25.892857142857142,0.005357142857142857,31,19.714285714285715,19.0,28.0,Santa Fe,New Mexico,-105.95,35.6833
Feb,2017.0,KSAN,47,74,54.285714285714285,65.25,60.07142857142857,10.964285714285714,0.06869565217391305,39,15.928571428571429,1.0,28.0,San Diego,California,-117.15,32.72
Feb,2017.0,KSDF,16,81,39.25,58.82142857142857,49.25,19.571428571428573,0.0980952380952381,33,18.642857142857142,0.0,28.0,Louisville,Kentucky,-85.7667,38.25
Feb,2017.0,KSFO,40,66,49.214285714285715,59.785714285714285,54.75,10.571428571428571,0.2532142857142857,41,25.285714285714285,6.0,28.0,San Francisco,California,-122.433,37.7833
Feb,2017.0,KSGF,16,84,35.392857142857146,60.42857142857143,48.214285714285715,25.035714285714285,0.015,37,21.857142857142858,14.0,28.0,Springfield,Missouri,-93.2833,37.2167
Feb,2017.0,KSGU,28,69,41.357142857142854,57.82142857142857,49.57142857142857,16.464285714285715,0.012857142857142857,29,12.928571428571429,13.0,28.0,St. George,Utah,-113.5781,37.0953
Feb,2017.0,KSKF,37,90,52.285714285714285,75.75,64.25,23.464285714285715,0.08107142857142857,23,15.285714285714286,10.0,28.0,San Antonio,Texas,-98.55,29.3833
Feb,2017.0,KSLC,21,66,32.92857142857143,48.5,40.964285714285715,15.571428571428571,0.036956521739130437,37,20.785714285714285,4.0,28.0,Salt Lake City,Utah,-111.9,40.7667
Feb,2017.0,KSMN,-7,48,20.428571428571427,35.892857142857146,28.25,15.464285714285714,0.019285714285714285,25,15.392857142857142,4.0,28.0,Salmon,Idaho,-113.9,45.1833
Feb,2017.0,KSPI,9,76,31.178571428571427,54.892857142857146,43.25,23.714285714285715,0.018000000000000002,39,21.428571428571427,16.0,28.0,Springfield,Illinois,-89.6333,39.8
Feb,2017.0,KSVN,38,80,48.857142857142854,72.42857142857143,60.642857142857146,23.571428571428573,0.04892857142857143,26,14.0,20.0,28.0,Savannah,Georgia,-81.0833,32.0833
Feb,2017.0,KSYR,11,71,24.607142857142858,41.892857142857146,33.5,17.285714285714285,0.15434782608695652,31,23.214285714285715,3.0,28.0,Syracuse,New York,-76.1333,43.0333
Feb,2017.0,KTAD,9,77,28.428571428571427,57.32142857142857,43.142857142857146,28.892857142857142,0.0024,45,27.214285714285715,21.0,28.0,Trinidad,Colorado,-104.5,37.1667
Feb,2017.0,KTIK,22,87,39.285714285714285,62.67857142857143,51.32142857142857,23.392857142857142,0.06392857142857143,31,20.321428571428573,18.0,28.0,Oklahoma City,Oklahoma,-97.4667,35.4333
Feb,2017.0,KTPA,50,86,59.357142857142854,78.35714285714286,69.10714285714286,19.0,0.07481481481481482,28,15.785714285714286,12.0,28.0,Tampa,Florida,-82.45,27.95
Feb,2017.0,KTYS,22,79,38.642857142857146,60.142857142857146,49.642857142857146,21.5,0.1285,39,18.071428571428573,4.0,28.0,Knoxville,Tennessee,-83.9333,35.95
Feb,2017.0,KVGT,34,75,46.714285714285715,64.5,55.75,17.785714285714285,0.03423076923076923,38,20.357142857142858,19.0,28.0,Las Vegas,Nevada,-115.2,36.1667
Feb,2017.0,KVUO,27,59,35.5,47.07142857142857,41.535714285714285,11.571428571428571,0.3280769230769231,29,13.928571428571429,1.0,28.0,Portland,Oregon,-122.683,45.5167
Feb,2017.0,PAMR,-9,44,10.142857142857142,23.178571428571427,16.857142857142858,13.035714285714286,0.005,23,7.785714285714286,4.0,28.0,Anchorage,Alaska,-149.9,61.2167
Feb,2017.0,PHNL,62,84,67.75,79.96428571428571,74.14285714285714,12.214285714285714,0.2631818181818182,29,18.464285714285715,4.0,28.0,Honolulu,Hawaii,-157.8167,21.3
Mar,2015.0,KAAO,12,82,36.38709677419355,62.645161290322584,49.25806451612903,26.258064516129032,0.012903225806451613,33,16.967741935483872,19.0,31.0,Wichita,Kansas,-97.2833,37.7167
Mar,2015.0,KACY,8,70,27.35483870967742,48.74193548387097,38.32258064516129,21.387096774193548,0.2289655172413793,32,21.129032258064516,13.0,31.0,Atlantic City,New Jersey,-74.4167,39.3667
Mar,2015.0,KAGC,1,68,27.032258064516128,46.0,36.516129032258064,18.967741935483872,0.12258064516129032,25,15.580645161290322,6.0,31.0,Pittsburgh,Pennsylvania,-79.95,40.45
Mar,2015.0,KALB,0,49,20.677419354838708,38.96774193548387,30.0,18.29032258064516,0.05434782608695652,39,22.677419354838708,8.0,31.0,Albany,New York,-73.75,42.6667
Mar,2015.0,KAMA,12,87,35.70967741935484,65.58064516129032,50.87096774193548,29.870967741935484,0.007,41,21.838709677419356,22.0,31.0,Amarillo,Texas,-101.833,35.1833
Mar,2015.0,KANJ,-15,47,12.161290322580646,31.774193548387096,22.29032258064516,19.612903225806452,0.0568,29,18.548387096774192,10.0,31.0,Sault Ste Marie,Michigan,-84.35,46.5
Mar,2015.0,KART,-13,51,16.903225806451612,36.483870967741936,26.903225806451612,19.580645161290324,0.02964285714285714,29,19.35483870967742,7.0,31.0,Watertown,New York,-75.9167,43.9667
Mar,2015.0,KATL,27,83,47.58064516129032,67.58064516129032,57.83870967741935,20.0,0.11461538461538462,29,17.419354838709676,5.0,31.0,Atlanta,Georgia,-84.3833,33.75
Mar,2015.0,KAVP,4,60,24.29032258064516,41.03225806451613,32.903225806451616,16.741935483870968,0.08166666666666667,32,19.258064516129032,8.0,31.0,Scranton,Pennsylvania,-75.65,41.4
Mar,2015.0,KBAD,23,83,46.774193548387096,64.64516129032258,55.54838709677419,17.870967741935484,0.2787096774193548,25,12.290322580645162,10.0,31.0,Shreveport,Louisiana,-93.7,32.4667
Mar,2015.0,KBFI,32,72,45.096774193548384,60.193548387096776,52.61290322580645,15.096774193548388,0.13516129032258065,17,10.838709677419354,5.0,31.0,Seattle,Washington,-122.333,47.6167
Mar,2015.0,KBFM,28,87,55.806451612903224,72.70967741935483,64.09677419354838,16.903225806451612,0.1393548387096774,26,13.451612903225806,12.0,31.0,Mobile,Alabama,-88.05,30.7
Mar,2015.0,KBGR,-14,51,13.129032258064516,35.516129032258064,24.612903225806452,22.387096774193548,0.0592,44,23.548387096774192,8.0,31.0,Bangor,Maine,-68.7833,44.8
Mar,2015.0,KBHB,-5,53,16.419354838709676,36.096774193548384,26.258064516129032,19.677419354838708,0.03096774193548387,25,17.387096774193548,13.0,31.0,Eastport,Maine,-66.99,44.91
Mar,2015.0,KBHM,18,81,45.774193548387096,67.25806451612904,56.806451612903224,21.483870967741936,0.1364516129032258,29,16.580645161290324,4.0,31.0,Birmingham,Alabama,-86.8333,33.5
Mar,2015.0,KBIS,-8,76,21.70967741935484,50.45161290322581,36.32258064516129,28.741935483870968,0.01875,38,22.967741935483872,14.0,31.0,Bismarck,North Dakota,-100.783,46.8
Mar,2015.0,KBJC,8,78,34.12903225806452,57.483870967741936,45.87096774193548,23.35483870967742,0.0,36,17.580645161290324,18.0,31.0,Denver,Colorado,-105.0,39.75
Mar,2015.0,KBKE,8,71,25.903225806451612,58.32258064516129,42.354838709677416,32.41935483870968,0.02,36,20.129032258064516,19.0,31.0,Baker,Oregon,-117.833,44.7833
Mar,2015.0,KBKL,8,62,26.322580645161292,40.45161290322581,33.38709677419355,14.129032258064516,0.048709677419354835,28,18.322580645161292,9.0,31.0,Cleveland,Ohio,-81.6167,41.4667
Mar,2015.0,KBNA,9,82,39.12903225806452,62.096774193548384,50.83870967741935,22.967741935483872,0.15888888888888889,24,16.06451612903226,7.0,31.0,Nashville,Tennessee,-86.7833,36.1667
Mar,2015.0,KBOI,20,77,37.58064516129032,61.806451612903224,49.935483870967744,24.225806451612904,0.020833333333333332,39,18.06451612903226,22.0,31.0,Boise,Idaho,-116.217,43.6
Mar,2015.0,KBOS,9,57,25.516129032258064,40.903225806451616,33.483870967741936,15.387096774193548,0.10892857142857143,38,23.096774193548388,7.0,31.0,Boston,Massachusetts,-71.0833,42.35
Mar,2015.0,KBUF,-1,51,21.64516129032258,36.74193548387097,29.451612903225808,15.096774193548388,0.06304347826086956,36,21.161290322580644,3.0,31.0,Buffalo,New York,-78.8333,42.9167
Mar,2015.0,KCEF,-6,51,18.774193548387096,39.16129032258065,29.193548387096776,20.387096774193548,0.052258064516129035,33,18.258064516129032,12.0,31.0,Springfield,Massachusetts,-72.5667,42.1
Mar,2015.0,KCHS,30,86,49.16129032258065,70.58064516129032,60.16129032258065,21.419354838709676,0.08692307692307692,28,19.032258064516128,5.0,31.0,Charleston,South Carolina,-79.9333,32.7833
Mar,2015.0,KCLT,23,84,42.193548387096776,66.0,54.38709677419355,23.806451612903224,0.08423076923076923,36,16.419354838709676,5.0,31.0,Charlotte,North Carolina,-80.8333,35.2333
Mar,2015.0,KCNM,19,90,40.41935483870968,69.3225806451613,54.83870967741935,28.903225806451612,0.021612903225806453,32,16.258064516129032,18.0,31.0,Carlsbad,New Mexico,-104.25,32.4333
Mar,2015.0,KCPS,10,82,33.774193548387096,56.193548387096776,45.096774193548384,22.419354838709676,0.10483870967741936,24,14.0,16.0,31.0,St Louis,Missouri,-90.2,38.5833
Mar,2015.0,KCQT,48,93,57.38709677419355,79.06451612903226,68.48387096774194,21.677419354838708,0.030000000000000002,14,9.096774193548388,20.0,31.0,Los Angeles,California,-118.25,34.05
